SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22025,203497,0022500337,"Dec 04, 2025",MIN @ NOP,W,24,5,8,0.625,0,0,0.0,5,8,0.625,6,6,12,3,0,1,1,1,15,0,1
22025,203497,0022500321,"Dec 02, 2025",MIN @ NOP,W,38,9,10,0.9,0,0,0.0,8,10,0.8,4,9,13,2,1,1,0,5,26,9,1
22025,203497,0022500306,"Nov 30, 2025",MIN vs. SAS,W,24,4,6,0.667,0,0,0.0,0,1,0.0,2,6,8,2,0,0,0,1,8,-8,1
22025,203497,0022500293,"Nov 29, 2025",MIN vs. BOS,W,30,5,6,0.833,0,0,0.0,2,3,0.667,2,6,8,3,0,0,0,1,12,15,1
22025,203497,0022500064,"Nov 26, 2025",MIN @ OKC,L,32,1,3,0.333,0,0,0.0,3,8,0.375,3,9,12,3,0,3,1,4,5,0,1
22025,203497,0022500292,"Nov 24, 2025",MIN @ SAC,L,41,4,6,0.667,0,0,0.0,3,4,0.75,5,8,13,1,0,2,2,3,11,5,1
22025,203497,0022500053,"Nov 21, 2025",MIN @ PHX,L,35,5,10,0.5,0,0,0.0,2,4,0.5,7,5,12,4,0,1,2,5,12,6,1
22025,203497,0022500259,"Nov 19, 2025",MIN vs. WAS,W,36,4,5,0.8,0,0,0.0,1,2,0.5,7,8,15,3,0,1,4,4,9,6,1
22025,203497,0022500246,"Nov 17, 2025",MIN vs. DAL,W,29,6,8,0.75,0,0,0.0,3,6,0.5,5,4,9,4,2,1,2,0,15,19,1
22025,203497,0022500232,"Nov 15, 2025",MIN vs. DEN,L,23,2,3,0.667,0,0,0.0,0,0,0.0,2,4,6,0,0,3,4,4,4,-22,1
22025,203497,0022500044,"Nov 14, 2025",MIN vs. SAC,W,34,4,6,0.667,0,0,0.0,3,8,0.375,2,6,8,1,1,1,1,3,11,14,1
22025,203497,0022500205,"Nov 10, 2025",MIN @ UTA,W,34,7,8,0.875,0,0,0.0,0,1,0.0,3,9,12,1,0,2,2,5,14,8,1
22025,203497,0022500197,"Nov 09, 2025",MIN @ SAC,W,34,9,10,0.9,0,0,0.0,1,2,0.5,1,11,12,1,1,5,1,1,19,21,1
22025,203497,0022500036,"Nov 07, 2025",MIN vs. UTA,W,29,4,6,0.667,0,0,0.0,0,0,0.0,3,6,9,2,1,3,2,3,8,24,1
22025,203497,0022500175,"Nov 05, 2025",MIN @ NYK,L,28,3,3,1.0,0,0,0.0,1,2,0.5,3,6,9,0,0,0,2,2,7,-8,1
22025,203497,0022500156,"Nov 03, 2025",MIN @ BKN,W,34,6,6,1.0,0,0,0.0,3,6,0.5,4,8,12,1,0,1,3,4,15,27,1
22025,203497,0022500143,"Nov 01, 2025",MIN @ CHA,W,35,6,9,0.667,0,0,0.0,2,3,0.667,3,12,15,5,2,2,1,0,14,31,1
22025,203497,0022500136,"Oct 29, 2025",MIN vs. LAL,L,38,4,5,0.8,0,0,0.0,1,2,0.5,2,4,6,2,0,2,3,3,9,7,1
22025,203497,0022500008,"Oct 27, 2025",MIN vs. DEN,L,26,3,7,0.429,0,0,0.0,2,2,1.0,2,3,5,1,1,2,1,4,8,-18,1
22025,203497,0022500110,"Oct 26, 2025",MIN vs. IND,W,34,6,7,0.857,0,0,0.0,2,7,0.286,4,14,18,1,0,2,1,2,14,6,1
22025,203497,0022500019,"Oct 24, 2025",MIN @ LAL,L,28,1,2,0.5,0,0,0.0,0,0,0.0,5,2,7,2,0,0,1,3,2,-6,1
22025,203497,0022500089,"Oct 22, 2025",MIN @ POR,W,32,3,4,0.75,0,0,0.0,4,6,0.667,3,3,6,0,0,1,0,6,10,0,1
